date,product_id,quantity,sales
2022-02-10,P034,6.0,5518.26
2022-10-04,P090,3.0,2593.8
,P088,,622.93
2022-06-10,P092,5.0,2584.88
2022-10-31,P095,2.0,4525.1
2022-12-27,P050,3.0,294.74
2022-11-29,P092,1.0,4523.54
2022-06-02,P029,2.0,4667.28
2022-09-20,P025,,5986.17
2022-11-14,,3.0,3285.56
2022-08-26,P027,2.0,164.31
2022-01-10,P008,1.0,475.92
2022-07-25,,3.0,436.19
2022-03-15,P093,8.0,3041.85
2022-04-24,P037,7.0,3902.24
,P043,3.0,9526.8
2022-11-28,P016,9.0,353.19
2022-10-06,P084,1.0,5848.56
2022-01-29,,3.0,1810.75
2022-09-01,P064,2.0,4078.26
2022-08-10,P006,6.0,3017.08
2022-06-25,P028,3.0,1396.92
2022-04-25,P076,8.0,4871.0
2022-04-15,P036,8.0,
2022-02-02,,5.0,4361.9
2022-01-18,P053,8.0,2785.77
2022-12-03,P007,,6973.8
2022-11-29,P056,3.0,
2022-04-09,P055,10.0,2804.08
2022-03-13,P094,4.0,486.29
2022-02-23,P094,,3890.32
2022-07-23,P017,7.0,1232.75
2022-06-01,P069,3.0,741.88
2022-10-25,P042,2.0,2156.4
2022-09-10,P023,8.0,2141.48
2022-12-19,P039,5.0,1852.38
2022-06-21,P086,8.0,31.14
2022-06-23,P061,4.0,635.41
2022-03-29,,2.0,777.88
2022-04-26,P005,6.0,5742.12
2022-11-20,P024,8.0,2073.9
2022-06-14,P008,8.0,4283.28
2022-01-09,P079,6.0,935.4
2022-10-03,P061,8.0,5083.28
2022-07-19,P018,6.0,2721.9
2022-04-17,P022,7.0,2781.48
2022-02-01,P090,3.0,4323.0
2022-05-19,P039,7.0,823.28
2022-04-05,P063,8.0,4218.2
2022-05-15,P025,4.0,2660.52
,P076,8.0,2922.6
2022-02-08,,5.0,1127.85
2022-06-17,P007,5.0,2789.52
2022-02-24,P083,1.0,1397.75
2022-10-13,P093,4.0,6083.7
2022-08-18,P099,6.0,6128.19
2022-11-10,P005,8.0,7656.16
2022-01-06,P059,9.0,2548.95
2022-11-17,,4.0,
2022-04-19,P089,,3711.33
2022-09-27,P066,4.0,314.72
2022-02-24,P031,6.0,1966.1
2022-08-14,P013,4.0,547.52
2022-11-20,P015,1.0,1075.86
2022-10-18,P055,10.0,2804.08
2022-12-04,,7.0,6286.14
2022-10-01,,5.0,4785.1
2022-03-12,P044,6.0,5820.21
2022-01-10,P093,,3041.85
2022-04-17,P002,,3313.68
2022-11-10,P066,6.0,314.72
2022-05-25,P092,3.0,646.22
2022-10-23,P060,1.0,
2022-05-27,P027,10.0,109.54
2022-06-16,P040,9.0,3895.2
2022-04-18,P085,7.0,7196.4
2022-05-02,,5.0,4588.11
2022-11-27,P016,9.0,1765.95
2022-07-30,P066,4.0,314.72
2022-01-31,P021,6.0,8407.35
2022-12-06,P084,2.0,5848.56
2022-06-08,P063,9.0,8436.4
2022-06-22,P083,7.0,559.1
2022-08-22,P033,,2617.14
2022-04-10,P019,,9030.1
2022-08-26,P079,6.0,1870.8
2022-10-13,P004,4.0,2572.29
2022-05-28,,3.0,
2022-01-29,P075,,6265.2
2022-10-10,P067,5.0,
,P073,4.0,289.62
2022-10-25,P060,6.0,
2022-02-16,P092,3.0,4523.54
2022-12-25,P080,10.0,3637.98
2022-05-13,P027,,547.7
2022-02-11,P001,3.0,1922.4
2022-12-12,P036,7.0,1616.3
2022-11-26,P071,5.0,652.12
2022-05-04,P030,9.0,722.19
2022-05-10,P071,3.0,558.96
2022-06-03,P026,8.0,687.57
2022-11-28,P060,3.0,1769.65
2022-04-15,P036,4.0,6465.2
2022-01-26,P002,,1656.84
2022-07-02,P016,9.0,2472.33
2022-01-25,P095,5.0,3620.08
2022-08-21,P003,6.0,4876.06
2022-05-07,,,2922.6
2022-09-11,P027,2.0,383.39
2022-02-24,P035,6.0,3548.23
2022-09-19,P018,2.0,453.65
2022-04-17,P054,7.0,3467.84
2022-05-17,P093,7.0,1825.11
2022-03-20,,10.0,1187.18
2022-07-13,,5.0,4848.9
2022-04-15,,4.0,2225.64
2022-03-05,P005,3.0,1914.04
2022-02-08,P021,6.0,8407.35
,P063,1.0,
2022-12-11,P067,4.0,8233.02
2022-09-28,P002,2.0,4970.52
2022-06-14,P068,6.0,594.38
2022-07-30,,2.0,2858.04
2022-05-15,P038,5.0,739.14
2022-12-14,P077,5.0,2755.59
2022-07-14,P063,2.0,
2022-10-03,P078,7.0,2897.2
2022-04-07,P045,6.0,225.57
2022-05-03,P069,4.0,2967.52
2022-11-26,P058,,528.89
2022-12-05,P057,1.0,4271.19
2022-08-28,P088,2.0,1245.86
,,,8127.09
2022-10-04,P091,1.0,2641.32
2022-11-26,P057,6.0,5491.53
2022-08-20,P084,,8772.84
2022-01-19,P095,10.0,1357.53
2022-06-18,P055,5.0,6309.18
2022-04-25,P032,2.0,1950.09
2022-01-31,P035,8.0,2027.56
2022-01-22,P098,9.0,758.04
2022-04-17,P099,4.0,5447.28
2022-03-28,P075,,3132.6
2022-10-17,P065,,347.71
2022-12-08,P021,7.0,6539.05
2022-09-16,P074,6.0,
2022-04-07,P062,10.0,4429.2
2022-04-07,P021,7.0,5604.9
2022-04-14,P094,4.0,4862.9
2022-05-28,P051,8.0,991.18
2022-01-14,P002,7.0,4142.1
,P041,7.0,457.22
2022-10-05,P077,5.0,7348.24
2022-05-18,P023,6.0,5353.7
2022-02-16,P003,1.0,6965.8
2022-11-30,P071,3.0,745.28
2022-12-24,P046,8.0,
2022-12-13,P085,1.0,899.55
2022-05-06,P001,4.0,720.9
2022-11-25,P041,9.0,2286.1
2022-05-26,P029,5.0,7778.8
2022-10-11,P042,1.0,2425.95
2022-05-21,P037,1.0,4390.02
,P033,5.0,2617.14
2022-01-28,P008,8.0,2379.6
2022-11-10,P001,4.0,240.3
2022-02-22,P023,,535.37
2022-10-08,P080,8.0,4850.64
2022-07-29,P019,7.0,3612.04
2022-11-29,P078,6.0,1810.75
2022-05-25,P007,8.0,697.38
2022-04-30,P055,5.0,2103.06
2022-06-14,P090,4.0,4323.0
,P051,2.0,2973.54
2022-03-02,P062,9.0,
2022-09-19,P019,2.0,6321.07
2022-12-04,P032,3.0,
2022-08-28,,10.0,2374.36
2022-04-13,P035,3.0,3041.34
2022-10-19,P005,5.0,957.02
2022-03-01,P086,2.0,93.42
,P034,5.0,6131.4
2022-08-06,P038,4.0,2956.56
,P015,7.0,4841.37
2022-01-01,P017,2.0,986.2
2022-02-19,P093,9.0,3041.85
2022-02-19,P069,7.0,741.88
2022-08-14,P083,3.0,1677.3
2022-12-16,P007,9.0,5579.04
2022-08-29,P016,8.0,
2022-07-10,P065,,2086.26
2022-11-12,P095,6.0,
,P005,7.0,
2022-01-14,,5.0,3925.71
2022-01-10,P044,6.0,5173.52
2022-06-05,P030,5.0,206.34
,P040,2.0,1947.6
2022-12-12,P029,1.0,6223.04
2022-03-16,P028,,6984.6
,P095,5.0,4525.1
2022-10-12,P027,9.0,219.08
2022-07-18,P024,3.0,3318.24
2022-06-01,P098,6.0,6064.32
2022-06-12,P093,6.0,5475.33
2022-08-14,P042,6.0,808.65
,P009,6.0,1187.18
2022-04-16,P080,3.0,4244.31
2022-08-16,P067,6.0,914.78
2022-05-07,P088,,2491.72
2022-11-23,P075,8.0,5482.05
2022-06-09,P040,8.0,9738.0
2022-09-02,P033,4.0,1308.57
2022-03-13,P006,5.0,1508.54
2022-04-08,P057,4.0,1220.34
,P022,6.0,5562.96
2022-03-16,,2.0,2030.13
2022-10-01,P019,2.0,8127.09
2022-09-03,P051,2.0,2973.54
2022-09-24,P000,2.0,701.8
2022-02-17,P027,9.0,328.62
2022-12-25,P050,2.0,2063.18
2022-12-17,P074,1.0,2734.15
2022-06-05,P093,10.0,3650.22
2022-09-05,P066,1.0,118.02
2022-12-22,P010,9.0,4928.34
2022-10-15,P043,7.0,3810.72
2022-01-13,P083,5.0,838.65
2022-07-17,P003,7.0,2089.74
2022-11-22,P090,1.0,6052.2
2022-08-15,P051,9.0,
2022-05-22,P056,1.0,
,P062,5.0,3875.55
2022-02-28,P074,4.0,5468.3
2022-05-07,,10.0,3420.69
2022-09-17,P082,10.0,736.9
2022-02-07,P059,5.0,1019.58
2022-01-07,P066,8.0,78.68
2022-01-01,P003,10.0,4179.48
2022-08-04,,7.0,4390.02
2022-10-06,P008,4.0,3807.36
,P007,4.0,2789.52
2022-05-29,P007,8.0,2789.52
2022-08-17,P078,4.0,362.15
2022-01-21,P079,4.0,2806.2
2022-01-10,P001,10.0,2403.0
2022-12-20,P071,,652.12
,P029,8.0,1555.76
,P096,9.0,320.58
2022-12-25,P045,3.0,
2022-02-15,P012,8.0,584.75
2022-02-13,P080,3.0,606.33
2022-12-06,P009,6.0,593.59
2022-08-18,P053,7.0,1857.18
2022-11-26,P071,10.0,465.8
2022-07-14,P063,1.0,
2022-05-09,,2.0,4588.11
2022-04-21,P015,3.0,3227.58
2022-12-10,P086,10.0,62.28
2022-04-14,P008,,475.92
2022-11-10,P015,6.0,2689.65
2022-05-24,P065,3.0,1738.55
2022-01-31,P011,5.0,3276.35
2022-01-19,P011,9.0,5242.16
2022-04-30,P035,6.0,2534.45
2022-03-15,P069,9.0,5193.16
2022-03-02,P078,9.0,724.3
2022-06-25,P078,3.0,724.3
2022-09-13,P037,2.0,975.56
,P016,9.0,2472.33
2022-03-27,P057,1.0,610.17
2022-08-03,P009,9.0,5935.9
2022-06-10,P022,8.0,
2022-05-31,P091,2.0,7043.52
2022-12-28,P047,6.0,8381.07
2022-11-15,P057,6.0,3050.85
2022-08-08,P001,7.0,240.3
,P019,4.0,2709.03
2022-04-25,P026,1.0,2291.9
2022-03-10,P012,2.0,4678.0
2022-11-28,P044,10.0,646.69
2022-04-04,P072,8.0,1445.44
2022-05-21,P050,10.0,2063.18
2022-08-22,,3.0,1396.92
2022-09-10,P052,9.0,3013.38
2022-12-03,,10.0,884.28
2022-07-09,P003,,1393.16
2022-03-10,P038,5.0,739.14
2022-03-29,P099,10.0,3404.55
2022-04-04,P007,5.0,6276.42
2022-04-01,,6.0,4360.51
2022-10-11,,5.0,4866.96
2022-03-28,P038,5.0,1847.85
2022-05-03,P061,2.0,2541.64
2022-02-04,P021,5.0,3736.6
2022-12-17,P045,9.0,676.71
2022-01-02,P093,9.0,608.37
2022-01-13,P031,9.0,
2022-03-12,P032,,2600.12
2022-01-23,P089,4.0,1590.57
2022-05-18,P047,7.0,1862.46
2022-05-15,P044,8.0,3233.45
2022-03-14,P052,7.0,1004.46
2022-11-14,P075,1.0,5482.05
2022-09-29,P016,3.0,706.38
2022-06-07,P039,4.0,1646.56
2022-04-04,P091,,6163.08
,P020,5.0,3557.4
,P052,7.0,1674.1
2022-03-16,P008,5.0,3807.36
2022-02-13,P003,,4179.48
2022-05-18,P018,,
2022-11-21,P096,10.0,2885.22
2022-11-27,,6.0,5829.11
2022-10-05,P027,5.0,273.85
2022-12-11,P045,8.0,1353.42
2022-12-09,P063,4.0,2530.92
2022-11-26,P076,,4383.9
2022-06-13,P054,2.0,3467.84
2022-09-15,P014,1.0,
2022-01-29,,8.0,1799.1
2022-03-30,P019,1.0,5418.06
2022-10-12,P057,9.0,4271.19
2022-07-22,P017,7.0,2218.95
2022-04-22,P063,6.0,6749.12
2022-09-18,P043,1.0,9526.8
2022-07-08,P041,1.0,457.22
2022-01-31,P085,1.0,7196.4
2022-09-28,P004,1.0,2204.82
2022-07-09,P082,4.0,1031.66
2022-04-05,P010,2.0,8213.9
2022-08-09,P042,6.0,2695.5
2022-01-11,P035,6.0,4055.12
2022-12-16,P007,9.0,2789.52
2022-05-26,P068,4.0,594.38
2022-07-20,P075,9.0,5482.05
2022-11-29,P036,,2424.45
2022-07-20,P089,1.0,4771.71
2022-01-14,P073,5.0,96.54
2022-07-01,P043,8.0,2858.04
2022-11-22,P013,9.0,342.2
2022-08-06,P040,7.0,973.8
2022-05-28,P051,7.0,3964.72
2022-05-09,P051,10.0,1982.36
2022-12-15,P002,4.0,4970.52
2022-07-08,P052,4.0,1004.46
2022-10-21,P036,2.0,1616.3
2022-09-07,P015,1.0,
2022-06-15,P015,4.0,2151.72
2022-01-21,P010,8.0,
2022-06-04,,,160.9
2022-09-11,P059,10.0,3568.53
2022-08-24,P013,3.0,410.64
2022-05-08,P032,7.0,4550.21
2022-09-06,,2.0,1059.57
2022-02-27,P082,10.0,1031.66
2022-08-28,P074,,4921.47
2022-11-13,P052,,3013.38
2022-04-24,P083,1.0,279.55
2022-05-28,,4.0,6354.1
2022-09-02,,4.0,4334.8
2022-05-05,P083,5.0,559.1
2022-05-23,P096,9.0,1602.9
2022-05-13,P025,9.0,3990.78
,P024,4.0,2903.46
2022-05-08,P061,3.0,1906.23
2022-02-12,,8.0,
2022-02-21,P045,10.0,1127.85
2022-07-05,P073,1.0,257.44
2022-08-30,P065,5.0,1390.84
2022-12-14,P048,9.0,4138.68
2022-08-03,P048,5.0,
2022-01-08,P096,1.0,320.58
2022-11-19,P069,7.0,2225.64
2022-05-26,P055,9.0,1402.04
2022-08-17,P009,6.0,5935.9
2022-01-09,P056,1.0,2443.35
2022-01-17,P080,5.0,1818.99
2022-04-04,P081,3.0,2114.07
,P077,1.0,4592.65
2022-08-07,P005,7.0,1914.04
,P038,5.0,2956.56
2022-09-27,P035,9.0,506.89
2022-02-06,P056,1.0,
,P078,10.0,2897.2
,P004,2.0,1102.41
2022-05-03,P086,1.0,
2022-07-27,P067,6.0,7318.24
2022-02-17,P069,10.0,2967.52
2022-04-25,P097,6.0,1619.64
2022-07-09,,6.0,1922.4
2022-10-11,P012,,5847.5
2022-07-27,P008,3.0,951.84
2022-09-28,P053,7.0,309.53
2022-06-11,P075,,7048.35
,,5.0,7000.92
2022-05-29,P082,,442.14
2022-05-21,P045,6.0,2030.13
2022-07-28,P069,9.0,
2022-10-16,P022,9.0,6953.7
2022-08-01,P095,,3167.57
2022-10-09,P079,2.0,3741.6
2022-12-13,P021,6.0,934.15
2022-04-24,P019,2.0,903.01
,P031,8.0,2752.54
2022-02-23,P069,6.0,
2022-05-22,P055,9.0,5608.16
2022-08-10,P086,9.0,
2022-03-02,P092,2.0,6462.2
2022-07-13,,4.0,4055.12
2022-07-15,P003,10.0,2786.32
2022-08-09,P010,,6571.12
2022-08-07,,7.0,1084.08
2022-01-15,P029,5.0,6223.04
2022-01-12,P070,7.0,7494.57
2022-05-03,P031,6.0,786.44
2022-09-12,P083,,559.1
2022-08-31,P018,9.0,1814.6
2022-07-04,P048,5.0,689.78
2022-08-05,P095,2.0,2715.06
2022-03-24,P021,8.0,
2022-12-07,P090,4.0,4323.0
2022-10-26,P001,2.0,1441.8
2022-06-30,P031,5.0,
2022-01-09,P071,2.0,931.6
2022-04-18,P075,1.0,2349.45
,P009,9.0,4748.72
,P023,3.0,1606.11
2022-02-01,P045,,2030.13
2022-07-20,P003,6.0,2089.74
2022-06-07,P017,7.0,1232.75
2022-07-08,P063,4.0,843.64
2022-08-18,P081,7.0,4228.14
2022-09-18,P018,5.0,1814.6
,P009,4.0,
2022-08-15,P025,2.0,665.13
2022-03-07,P098,4.0,6064.32
2022-08-08,P072,1.0,1626.12
2022-08-24,P040,1.0,8764.2
2022-12-22,P057,2.0,3050.85
2022-07-04,P066,1.0,78.68
2022-02-10,P058,7.0,3702.23
,P014,2.0,3621.84
2022-08-09,P040,3.0,2921.4
2022-09-09,P025,,
2022-08-25,P028,3.0,
2022-03-03,P072,2.0,180.68
2022-06-24,P033,7.0,3489.52
,P066,7.0,78.68
2022-12-19,P044,7.0,3880.14
,P003,,4876.06
2022-12-08,P013,7.0,68.44
2022-09-30,P092,9.0,3877.32
2022-10-30,,4.0,4841.37
2022-01-08,P068,,2674.71
2022-08-04,P093,4.0,2433.48
2022-08-22,P028,3.0,4889.22
2022-10-10,P027,8.0,547.7
2022-10-22,P087,3.0,
2022-03-30,P082,5.0,1179.04
2022-05-26,P035,4.0,3041.34
2022-03-24,P031,10.0,1179.66
2022-06-13,,10.0,2217.42
2022-10-24,P051,9.0,5947.08
2022-09-19,P026,7.0,1833.52
2022-12-30,P067,9.0,5488.68
2022-06-24,P073,4.0,128.72
2022-01-14,P072,5.0,1806.8
2022-09-02,P088,2.0,
2022-07-20,P068,2.0,297.19
2022-04-07,P030,,928.53
2022-12-09,P051,9.0,2973.54
2022-05-22,P070,6.0,6661.84
2022-10-01,P080,9.0,4850.64
2022-04-02,P074,9.0,5468.3
2022-08-18,P069,,3709.4
2022-10-31,,3.0,3538.98
2022-09-01,P099,6.0,5447.28
2022-03-06,P011,5.0,5242.16
2022-09-18,,1.0,2476.24
2022-10-19,P018,4.0,
2022-01-14,P084,4.0,3899.04
2022-08-24,P056,9.0,4886.7
2022-04-21,P026,1.0,1375.14
2022-02-18,P012,9.0,1169.5
2022-04-16,,7.0,
2022-09-25,P059,,509.79
2022-01-04,P077,6.0,5511.18
,P082,3.0,1473.8
2022-01-16,P071,10.0,652.12
2022-01-01,P044,9.0,6466.9
2022-10-04,P039,2.0,823.28
2022-07-07,P019,,1806.02
2022-07-13,P023,1.0,
2022-06-29,P071,9.0,93.16
2022-09-13,P015,8.0,1613.79
,P011,5.0,4586.89
2022-01-29,P047,9.0,2793.69
2022-12-19,P004,5.0,2204.82
2022-12-18,P033,9.0,3925.71
2022-10-10,,,4862.9
2022-11-26,P033,8.0,2180.95
2022-03-28,P033,2.0,2617.14
2022-02-14,P068,5.0,1188.76
2022-06-19,P039,1.0,1852.38
2022-11-15,P047,6.0,1862.46
2022-05-28,P007,10.0,4184.28
2022-07-28,P033,1.0,4361.9
2022-09-18,,8.0,5842.8
2022-09-12,P027,1.0,328.62
2022-08-21,P011,3.0,6552.7
,P043,5.0,3810.72
2022-11-26,P095,7.0,1810.04
2022-12-06,P073,9.0,225.26
2022-07-17,,7.0,1626.12
2022-08-21,P070,,4163.65
2022-10-11,P086,4.0,10.38
2022-06-17,P084,8.0,4873.8
2022-05-28,P045,2.0,902.28
2022-02-06,P078,3.0,
2022-09-28,,4.0,2964.5
2022-11-22,,3.0,1949.52
2022-10-08,,10.0,
2022-05-09,P076,9.0,1461.3
2022-08-01,P069,5.0,2967.52
2022-10-22,P038,9.0,739.14
2022-08-15,P061,,2541.64
2022-01-15,P000,10.0,140.36
2022-07-05,P042,1.0,1886.85
2022-10-04,P043,8.0,2858.04
2022-08-28,P037,8.0,4390.02
2022-01-11,P015,1.0,2689.65
2022-03-17,P064,10.0,6117.39
2022-08-22,P008,6.0,3331.44
2022-11-01,P023,5.0,4282.96
,P086,2.0,10.38
2022-05-20,P021,,3736.6
2022-05-09,P056,8.0,488.67
2022-07-12,P038,10.0,
2022-03-02,P084,1.0,8772.84
2022-09-07,P085,3.0,5397.3
2022-07-30,P064,8.0,6117.39
2022-08-26,P011,5.0,655.27
2022-11-08,,5.0,3561.54
2022-12-09,P092,8.0,6462.2
2022-07-14,,4.0,7473.2
2022-06-17,P051,,6938.26
2022-10-07,P085,,8995.5
2022-07-20,P075,6.0,783.15
,P048,9.0,3448.9
2022-05-05,P039,1.0,823.28
2022-07-12,P019,9.0,903.01
2022-10-04,P004,8.0,1469.88
2022-09-28,P029,6.0,
2022-08-30,,3.0,246.55
2022-11-04,P047,9.0,6518.61
2022-08-09,P061,1.0,3812.46
2022-04-15,P041,4.0,914.44
2022-04-27,P015,6.0,2151.72
2022-10-19,P068,9.0,2674.71
2022-02-09,P092,9.0,646.22
2022-08-27,P048,1.0,6208.02
2022-02-09,P076,8.0,3896.8
2022-10-15,P000,9.0,561.44
2022-04-06,P033,6.0,1308.57
2022-12-25,,10.0,6403.46
,P062,1.0,2214.6
,P020,2.0,2964.5
,P050,3.0,589.48
2022-01-28,P025,9.0,5986.17
2022-02-06,P046,4.0,322.79
2022-01-13,P063,4.0,4218.2
2022-08-19,P036,6.0,4040.75
,P046,1.0,1291.16
2022-05-27,P092,3.0,5815.98
2022-12-14,P077,9.0,8266.77
2022-10-03,P040,7.0,6816.6
2022-06-07,P047,6.0,2793.69
2022-11-01,P012,5.0,5262.75
2022-06-16,P040,9.0,6816.6
2022-03-25,P074,6.0,3280.98
2022-11-20,P092,1.0,2584.88
2022-03-16,P054,4.0,3467.84
,P034,7.0,613.14
2022-07-02,P056,7.0,488.67
2022-07-16,P051,3.0,6938.26
2022-05-16,P025,8.0,665.13
2022-11-19,P047,8.0,2793.69
2022-12-19,P007,3.0,2789.52
,P086,5.0,83.04
2022-01-28,P028,8.0,2793.84
2022-08-30,P049,2.0,1787.68
2022-04-17,P077,,6429.71
,P058,5.0,4231.12
2022-11-14,P051,9.0,9911.8
2022-06-23,P041,8.0,1371.66
2022-07-23,P080,1.0,3637.98
,P008,8.0,3331.44
2022-08-17,P068,7.0,891.57
2022-04-11,P050,2.0,884.22
,P004,1.0,367.47
,P014,3.0,4527.3
2022-03-31,P030,3.0,412.68
2022-08-08,P080,8.0,5456.97
2022-02-21,P069,7.0,2225.64
2022-04-11,P040,2.0,7790.4
2022-12-05,P048,5.0,4138.68
2022-11-02,P095,,1810.04
2022-05-02,,2.0,9312.3
2022-05-14,P042,7.0,
2022-05-05,P055,8.0,4206.12
2022-07-06,P087,9.0,735.21
2022-06-10,P060,10.0,353.93
2022-02-09,,5.0,3348.2
,P054,2.0,3467.84
2022-05-30,P051,9.0,4955.9
2022-01-31,P078,6.0,2897.2
,P023,,
2022-01-02,P071,5.0,838.44
2022-12-30,,3.0,3932.2
,P073,7.0,
2022-09-27,P061,9.0,1906.23
2022-03-20,P060,7.0,3185.37
2022-08-16,P099,10.0,4766.37
2022-02-07,P006,6.0,
2022-07-23,P019,4.0,8127.09
2022-10-01,P053,5.0,
2022-01-18,,4.0,3931.62
2022-10-21,P029,3.0,4667.28
2022-08-29,P082,1.0,294.76
2022-11-03,P021,3.0,3736.6
2022-09-27,P099,8.0,4085.46
2022-08-22,P035,5.0,
2022-02-02,P082,7.0,
2022-06-27,P021,2.0,5604.9
2022-03-20,P034,,
2022-08-03,P025,,3990.78
2022-02-27,P058,9.0,4231.12
,P075,,3915.75
2022-12-05,P008,4.0,4759.2
,P054,2.0,3467.84
2022-08-24,,3.0,891.57
2022-11-28,P024,9.0,1659.12
2022-04-13,P011,5.0,2621.08
2022-03-19,P047,10.0,1862.46
2022-02-13,P016,2.0,2472.33
2022-11-17,P050,10.0,2652.66
2022-10-08,P039,10.0,1029.1
2022-08-10,P062,4.0,1660.95
,P044,2.0,2586.76
2022-10-15,P070,2.0,2498.19
2022-01-23,P088,3.0,1868.79
2022-12-30,P053,9.0,3095.3
2022-11-17,P038,4.0,3695.7
2022-03-19,P045,8.0,902.28
2022-03-29,P069,3.0,2225.64
2022-03-16,P048,2.0,2759.12
2022-09-13,P031,,2752.54
2022-12-15,P067,7.0,1829.56
,P067,9.0,1829.56
2022-07-03,P080,6.0,3031.65
2022-08-29,P080,6.0,3637.98
2022-11-12,P036,6.0,3232.6
2022-10-30,P031,2.0,1179.66
2022-06-29,P032,10.0,3250.15
,P080,7.0,1212.66
,P026,9.0,1145.95
2022-10-11,P070,6.0,2498.19
2022-04-23,P027,5.0,273.85
2022-06-15,P083,5.0,559.1
2022-02-21,P088,6.0,4360.51
2022-04-04,P039,3.0,2058.2
,P067,5.0,5488.68
2022-03-18,P055,2.0,
,P031,2.0,2752.54
2022-02-07,P078,10.0,1086.45
,P001,3.0,1441.8
,P025,3.0,1330.26
2022-02-02,P069,1.0,1483.76
,P002,3.0,8284.2
2022-07-28,P009,2.0,2967.95
2022-11-01,P041,6.0,1828.88
2022-10-13,,1.0,6816.6
2022-12-21,P042,7.0,1078.2
2022-11-22,P027,7.0,54.77
2022-10-13,P005,9.0,
2022-07-11,P057,10.0,4271.19
2022-03-19,P038,8.0,739.14
2022-11-18,P024,8.0,2073.9
2022-12-23,P055,3.0,7010.2
2022-03-31,P087,5.0,245.07
2022-07-28,P051,1.0,6938.26
,P056,10.0,4398.03
2022-07-02,P072,10.0,1445.44
2022-03-21,P065,5.0,1043.13
2022-07-01,,4.0,2063.18
2022-07-04,P072,1.0,180.68
2022-07-23,,3.0,4871.0
2022-02-23,P018,5.0,453.65
,P065,,2433.97
2022-08-25,P051,7.0,5947.08
2022-08-04,P018,10.0,3175.55
2022-08-28,P052,3.0,669.64
2022-08-31,P066,3.0,157.36
2022-06-06,P000,9.0,842.16
2022-06-27,P092,,5815.98
2022-01-08,P061,5.0,1906.23
2022-03-07,P065,5.0,3477.1
2022-01-29,P077,9.0,6429.71
2022-08-08,P067,10.0,1829.56
,,9.0,539.1
2022-01-09,P014,4.0,6338.22
2022-02-18,P077,3.0,5511.18
2022-11-01,P004,6.0,2204.82
,P061,9.0,3177.05
2022-09-25,P073,5.0,225.26
2022-03-23,P048,9.0,6897.8
2022-08-09,P087,10.0,1960.56
2022-08-03,P004,9.0,367.47
2022-02-22,P099,3.0,3404.55
2022-08-07,P040,10.0,1947.6
2022-01-30,,5.0,1818.99
2022-05-21,P039,2.0,1440.74
2022-01-04,P077,8.0,6429.71
2022-07-14,P065,7.0,347.71
2022-12-26,P069,3.0,5193.16
2022-11-11,P018,4.0,2268.25
,P022,3.0,5562.96
2022-03-29,P037,8.0,3414.46
2022-02-07,,9.0,5353.7
2022-11-07,P018,10.0,1360.95
2022-02-08,P075,6.0,3132.6
2022-09-04,P056,3.0,2443.35
2022-12-30,P007,7.0,6276.42
2022-12-28,P004,2.0,367.47
2022-03-09,P061,8.0,4447.87
2022-11-07,P012,7.0,2339.0
2022-06-12,P002,8.0,828.42
2022-10-02,P069,9.0,1483.76
,P061,7.0,3812.46
2022-10-23,P095,3.0,2715.06
2022-02-20,P008,10.0,4759.2
2022-01-29,P011,2.0,5242.16
2022-06-11,,9.0,2443.35
2022-11-04,,2.0,2433.97
2022-05-29,P066,9.0,118.02
2022-10-09,P045,4.0,2030.13
2022-03-13,P012,9.0,2923.75
2022-08-15,P037,,4877.8
2022-07-16,P025,,665.13
2022-09-05,P058,6.0,1586.67
2022-07-21,P013,9.0,273.76
2022-01-20,P052,1.0,669.64
2022-09-03,P065,10.0,2433.97
2022-08-24,P005,5.0,957.02
2022-04-03,,1.0,383.39
2022-07-13,P080,6.0,606.33
2022-05-31,P051,4.0,1982.36
2022-03-26,P045,10.0,451.14
2022-01-02,P043,1.0,952.68
2022-03-21,P052,,2678.56
2022-07-31,P029,8.0,3889.4
,P096,4.0,2564.64
2022-11-04,P035,9.0,3548.23
2022-11-28,P090,4.0,
2022-11-02,P020,5.0,5336.1
2022-09-12,P022,10.0,2086.11
2022-05-31,P035,10.0,4562.01
2022-11-22,P036,2.0,7273.35
2022-10-25,P006,3.0,5279.89
2022-09-03,P097,9.0,7288.38
2022-08-11,P026,,
2022-04-14,P021,10.0,5604.9
2022-11-03,P011,3.0,5897.43
,P076,8.0,1461.3
2022-02-27,P053,8.0,2785.77
2022-07-02,P043,,3810.72
2022-09-05,,1.0,2425.32
2022-08-29,P081,2.0,3523.45
2022-02-15,P068,6.0,1783.14
2022-12-19,P054,4.0,
2022-07-11,P016,10.0,2825.52
2022-10-30,P037,1.0,1951.12
2022-10-13,P061,2.0,635.41
2022-10-24,P065,2.0,347.71
2022-12-04,P040,,
2022-01-31,P019,5.0,1806.02
2022-01-29,,10.0,829.56
2022-08-02,P061,1.0,
2022-03-28,P011,1.0,
2022-04-04,P026,1.0,1375.14
2022-06-21,P023,9.0,3747.59
2022-09-14,P073,10.0,64.36
2022-08-10,P071,6.0,652.12
2022-02-01,P063,7.0,6749.12
2022-02-28,P053,6.0,619.06
2022-10-05,P030,9.0,
2022-12-29,P098,2.0,758.04
2022-04-26,,,2086.11
2022-12-05,P024,4.0,829.56
2022-05-09,P065,4.0,2086.26
